"ORDER
NUMBER","QUANTITY
ORDERED", PRICEEACH , SALES AMOUNT ,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,COMPANY_NAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10357,44,100,"5,161",Shipped,12,2004,Vintage Cars,S18_3136,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10369,21,94,"1,979",Shipped,1,2005,Vintage Cars,S18_3136,Collectables For Less Inc.,Brickhaven,USA,NA,Nelson,Allen,Small
10381,35,100,"4,288",Shipped,2,2005,Vintage Cars,S18_3136,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Medium
10392,29,87,"2,521",Shipped,3,2005,Vintage Cars,S18_3136,Mini Auto Werke,Graz,Austria,EMEA,Mendel,Roland,Small
10423,21,85,"1,781",In Process,5,2005,Vintage Cars,S18_3136,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Small
10105,22,100,"3,065",Shipped,2,2003,Vintage Cars,S18_3140,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Medium
10117,26,100,"3,551",Shipped,4,2003,Vintage Cars,S18_3140,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Medium
10128,41,100,"5,544",Shipped,6,2003,Vintage Cars,S18_3140,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10142,47,100,"6,034",Shipped,8,2003,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10153,31,100,"3,642",Shipped,9,2003,Vintage Cars,S18_3140,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10166,43,100,"6,931",Shipped,10,2003,Vintage Cars,S18_3140,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Medium
10177,23,100,"3,676",Shipped,11,2003,Vintage Cars,S18_3140,CAF Imports,Madrid,Spain,EMEA,Fernandez,Jesus,Medium
10185,28,100,"3,442",Shipped,11,2003,Vintage Cars,S18_3140,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Wing C,Medium
10196,49,100,"6,894",Shipped,11,2003,Vintage Cars,S18_3140,Super Scale Inc.,New Haven,USA,NA,Murphy,Leslie,Medium
10208,24,100,"2,622",Shipped,1,2004,Vintage Cars,S18_3140,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Small
10221,33,100,"4,417",Shipped,2,2004,Vintage Cars,S18_3140,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Medium
10232,22,100,"3,606",Shipped,3,2004,Vintage Cars,S18_3140,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Helen,Medium
10248,32,100,"3,803",Cancelled,5,2004,Vintage Cars,S18_3140,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10273,40,100,"5,026",Shipped,7,2004,Vintage Cars,S18_3140,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Medium
10282,43,100,"6,696",Shipped,8,2004,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10293,24,100,"2,819",Shipped,9,2004,Vintage Cars,S18_3140,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Small
10306,32,100,"3,759",Shipped,10,2004,Vintage Cars,S18_3140,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10314,20,100,"2,732",Shipped,10,2004,Vintage Cars,S18_3140,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Small
10325,24,69,"1,659",Shipped,11,2004,Vintage Cars,S18_3140,Baane Mini Imports,Stavern,Norway,EMEA,Bergulfsen,Jonas,Small
10336,48,100,"5,778",Shipped,11,2004,Vintage Cars,S18_3140,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Medium
10350,44,100,"5,191",Shipped,12,2004,Vintage Cars,S18_3140,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10372,28,100,"3,863",Shipped,1,2005,Vintage Cars,S18_3140,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Shimamura,Akiko,Medium
10383,24,62,"1,476",Shipped,2,2005,Vintage Cars,S18_3140,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10396,33,100,"5,274",Shipped,3,2005,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10414,41,100,"4,872",On Hold,5,2005,Vintage Cars,S18_3140,Gifts4AllAges.com,Boston,USA,NA,Yoshido,Juri,Medium
10104,23,100,"4,557",Shipped,1,2003,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10109,46,100,"8,257",Shipped,3,2003,Classic Cars,S18_3232,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Large
10114,48,100,"8,209",Shipped,4,2003,Classic Cars,S18_3232,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Large
10122,25,100,"3,599",Shipped,5,2003,Classic Cars,S18_3232,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Medium
10127,22,100,"3,837",Shipped,6,2003,Classic Cars,S18_3232,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10136,41,100,"8,332",Shipped,7,2003,Classic Cars,S18_3232,Alpha Cognac,Toulouse,France,EMEA,Roulet,Annette,Large
10141,34,100,"4,837",Shipped,8,2003,Classic Cars,S18_3232,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10148,32,100,"5,419",Shipped,9,2003,Classic Cars,S18_3232,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Medium
10151,21,100,"3,734",Shipped,9,2003,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Medium
10160,20,100,"3,996",Shipped,10,2003,Classic Cars,S18_3232,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Chandler,Michael,Medium
10165,47,100,"8,755",Shipped,10,2003,Classic Cars,S18_3232,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Large
10171,39,100,"5,481",Shipped,11,2003,Classic Cars,S18_3232,Quebec Home Shopping Network,Montreal,Canada,NA,Fresnisre,Jean,Medium
10175,29,100,"4,420",Shipped,11,2003,Classic Cars,S18_3232,"Stylish Desk Decors, Co.",London,UK,EMEA,Brown,Ann,Medium
10181,45,100,"6,325",Shipped,11,2003,Classic Cars,S18_3232,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Medium
10184,28,100,"4,410",Shipped,11,2003,Classic Cars,S18_3232,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,Medium
10192,26,100,"3,918",Shipped,11,2003,Classic Cars,S18_3232,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Medium
10195,50,100,"7,621",Shipped,11,2003,Classic Cars,S18_3232,Mini Classics,White Plains,USA,NA,Frick,Steve,Large
10203,48,100,"8,291",Shipped,12,2003,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Large
10207,25,100,"3,937",Shipped,12,2003,Classic Cars,S18_3232,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Medium
10212,40,100,"5,554",Shipped,1,2004,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10225,43,100,"6,408",Shipped,2,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10229,22,100,"4,173",Shipped,3,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10239,47,100,"7,083",Shipped,4,2004,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Large
10246,36,100,"7,133",Shipped,5,2004,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Large
10253,40,100,"6,774",Cancelled,6,2004,Classic Cars,S18_3232,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Medium
10259,27,100,"3,658",Shipped,6,2004,Classic Cars,S18_3232,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Medium
10266,29,100,"4,813",Shipped,7,2004,Classic Cars,S18_3232,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Medium
10271,20,100,"3,929",Shipped,7,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10278,42,100,"6,401",Shipped,8,2004,Classic Cars,S18_3232,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Medium
10281,25,100,"4,191",Shipped,8,2004,Classic Cars,S18_3232,Diecast Classics Inc.,Allentown,USA,NA,Yu,Kyung,Medium
10287,36,100,"5,853",Shipped,8,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10292,21,100,"2,845",Shipped,9,2004,Classic Cars,S18_3232,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10301,23,100,"4,012",Shipped,10,2003,Classic Cars,S18_3232,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Jan,Medium
10305,37,100,"7,456",Shipped,10,2004,Classic Cars,S18_3232,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Large
10310,48,100,"8,941",Shipped,10,2004,Classic Cars,S18_3232,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Large
10313,25,100,"4,572",Shipped,10,2004,Classic Cars,S18_3232,Canadian Gift Exchange Network,Vancouver,Canada,NA,Tannamuri,Yoshi,Medium
10321,33,100,"5,700",Shipped,11,2004,Classic Cars,S18_3232,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Medium
10324,27,100,"3,155",Shipped,11,2004,Classic Cars,S18_3232,Vitachrome Inc.,NYC,USA,NA,Frick,Michael,Medium
10331,27,100,"4,171",Shipped,11,2004,Classic Cars,S18_3232,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Medium
10334,20,100,"2,879",On Hold,11,2004,Classic Cars,S18_3232,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Christina,Small
10342,30,100,"5,030",Shipped,11,2004,Classic Cars,S18_3232,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10349,48,100,"7,397",Shipped,12,2004,Classic Cars,S18_3232,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Large
10358,32,93,"2,992",Shipped,12,2004,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10366,34,100,"6,276",Shipped,1,2005,Classic Cars,S18_3232,Royale Belge,Charleroi,Belgium,EMEA,Cartrain,Pascale,Medium
10370,27,57,"1,535",Shipped,1,2005,Classic Cars,S18_3232,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Small
10377,39,100,"7,265",Shipped,2,2005,Classic Cars,S18_3232,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Karttunen,Matti,Large
10383,47,100,"6,869",Shipped,2,2005,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10394,22,100,"3,353",Shipped,3,2005,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10405,55,100,"8,289",Shipped,4,2005,Classic Cars,S18_3232,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Large
10412,60,100,"11,888",Shipped,5,2005,Classic Cars,S18_3232,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Large
10419,35,100,"5,927",Shipped,5,2005,Classic Cars,S18_3232,Salzburg Collectables,Salzburg,Austria,EMEA,Pipps,Georg,Medium
10425,28,100,"3,793",In Process,5,2005,Classic Cars,S18_3232,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Medium
10105,38,100,"4,330",Shipped,2,2003,Trains,S18_3259,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Medium
10117,21,96,"2,012",Shipped,4,2003,Trains,S18_3259,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Small
10128,41,100,"4,837",Shipped,6,2003,Trains,S18_3259,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10142,22,98,"2,152",Shipped,8,2003,Trains,S18_3259,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10153,29,89,"2,573",Shipped,9,2003,Trains,S18_3259,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10165,50,100,"5,345",Shipped,10,2003,Trains,S18_3259,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Medium
10177,29,100,"3,071",Shipped,11,2003,Trains,S18_3259,CAF Imports,Madrid,Spain,EMEA,Fernandez,Jesus,Medium
10185,49,81,"3,953",Shipped,11,2003,Trains,S18_3259,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Wing C,Medium
10196,35,100,"3,565",Shipped,11,2003,Trains,S18_3259,Super Scale Inc.,New Haven,USA,NA,Murphy,Leslie,Medium
10208,48,100,"5,615",Shipped,1,2004,Trains,S18_3259,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Medium
10221,23,81,"1,855",Shipped,2,2004,Trains,S18_3259,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Small
10232,48,96,"4,598",Shipped,3,2004,Trains,S18_3259,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Helen,Medium
10248,42,100,"5,082",Cancelled,5,2004,Trains,S18_3259,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10273,47,100,"5,451",Shipped,7,2004,Trains,S18_3259,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Medium
10282,36,100,"4,175",Shipped,8,2004,Trains,S18_3259,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10293,22,100,"2,418",Shipped,9,2004,Trains,S18_3259,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Small
10306,40,92,"3,670",Shipped,10,2004,Trains,S18_3259,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10314,23,100,"2,482",Shipped,10,2004,Trains,S18_3259,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Small
10326,32,100,"3,808",Shipped,11,2004,Trains,S18_3259,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Christina,Medium
10336,21,100,"2,230",Shipped,11,2004,Trains,S18_3259,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Small
10350,41,93,"3,815",Shipped,12,2004,Trains,S18_3259,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10372,25,85,"2,118",Shipped,1,2005,Trains,S18_3259,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Shimamura,Akiko,Small
10383,26,100,"3,340",Shipped,2,2005,Trains,S18_3259,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10396,24,90,"2,154",Shipped,3,2005,Trains,S18_3259,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10414,48,100,"5,808",On Hold,5,2005,Trains,S18_3259,Gifts4AllAges.com,Boston,USA,NA,Yoshido,Juri,Medium
10108,26,68,"1,777",Shipped,3,2003,Classic Cars,S18_3278,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Arnold,Small
10122,21,73,"1,537",Shipped,5,2003,Classic Cars,S18_3278,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10135,45,78,"3,510",Shipped,7,2003,Classic Cars,S18_3278,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10147,36,86,"3,097",Shipped,9,2003,Classic Cars,S18_3278,Collectables For Less Inc.,Brickhaven,USA,NA,Nelson,Allen,Medium
10159,21,81,"1,705",Shipped,10,2003,Classic Cars,S18_3278,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Small
10169,32,71,"2,264",Shipped,11,2003,Classic Cars,S18_3278,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Small
10181,30,83,"2,485",Shipped,11,2003,Classic Cars,S18_3278,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Small
10191,36,95,"3,416",Shipped,11,2003,Classic Cars,S18_3278,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,33,86,"2,839",Shipped,12,2003,Classic Cars,S18_3278,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10211,35,78,"2,730",Shipped,1,2004,Classic Cars,S18_3278,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Small
10225,37,96,"3,541",Shipped,2,2004,Classic Cars,S18_3278,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10238,41,73,"3,000",Shipped,4,2004,Classic Cars,S18_3278,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Small
10252,20,76,"1,528",Shipped,5,2004,Classic Cars,S18_3278,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Small
10265,45,87,"3,908",Shipped,7,2004,Classic Cars,S18_3278,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Medium
10276,38,70,"2,658",Shipped,8,2004,Classic Cars,S18_3278,Online Mini Collectables,Brickhaven,USA,NA,Barajas,Miguel,Small
10287,43,71,"3,043",Shipped,8,2004,Classic Cars,S18_3278,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10300,49,79,"3,861",Shipped,10,2003,Classic Cars,S18_3278,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Medium
10310,27,80,"2,171",Shipped,10,2004,Classic Cars,S18_3278,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Small
10319,46,74,"3,403",Shipped,11,2004,Classic Cars,S18_3278,Microscale Inc.,NYC,USA,NA,Kuo,Kee,Medium
10329,38,59,"2,246",Shipped,11,2004,Classic Cars,S18_3278,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10342,25,67,"1,669",Shipped,11,2004,Classic Cars,S18_3278,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Small
10363,46,60,"2,774",Shipped,1,2005,Classic Cars,S18_3278,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Small
10378,22,100,"2,464",Shipped,2,2005,Classic Cars,S18_3278,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10390,40,100,"5,492",Shipped,3,2005,Classic Cars,S18_3278,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10103,46,100,"4,792",Shipped,1,2003,Vintage Cars,S18_3320,Baane Mini Imports,Stavern,Norway,EMEA,Bergulfsen,Jonas,Medium
10111,39,100,"4,179",Shipped,3,2003,Vintage Cars,S18_3320,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Julie,Medium
10126,38,82,"3,129",Shipped,5,2003,Vintage Cars,S18_3320,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Sommer,Mart¡n,Medium
10139,30,100,"3,095",Shipped,7,2003,Vintage Cars,S18_3320,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Medium
10149,42,94,"3,959",Shipped,9,2003,Vintage Cars,S18_3320,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Medium
10163,43,100,"4,991",Shipped,10,2003,Vintage Cars,S18_3320,Classic Legends Inc.,NYC,USA,NA,Hernandez,Maria,Medium
10173,29,95,"2,762",Shipped,11,2003,Vintage Cars,S18_3320,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Small
10182,33,86,"2,848",Shipped,11,2003,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10193,32,79,"2,540",Shipped,11,2003,Vintage Cars,S18_3320,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Small
10206,28,87,"2,444",Shipped,12,2003,Vintage Cars,S18_3320,Canadian Gift Exchange Network,Vancouver,Canada,NA,Tannamuri,Yoshi,Small
10215,41,100,"4,556",Shipped,1,2004,Vintage Cars,S18_3320,West Coast Collectables Co.,Burbank,USA,NA,Thompson,Steve,Medium
10227,33,100,"3,667",Shipped,3,2004,Vintage Cars,S18_3320,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Medium
10244,36,84,"3,036",Shipped,4,2004,Vintage Cars,S18_3320,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10257,26,89,"2,322",Shipped,6,2004,Vintage Cars,S18_3320,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Small
10280,34,100,"3,474",Shipped,8,2004,Vintage Cars,S18_3320,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Medium
10290,26,96,"2,502",Shipped,9,2004,Vintage Cars,S18_3320,Auto-Moto Classics Inc.,Brickhaven,USA,NA,Taylor,Leslie,Small
10304,38,100,"3,958",Shipped,10,2004,Vintage Cars,S18_3320,Auto Assoc. & Cie.,Versailles,France,EMEA,Tonini,Daniel,Medium
10312,33,100,"3,536",Shipped,10,2004,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10323,33,91,"3,012",Shipped,11,2004,Vintage Cars,S18_3320,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Medium
10333,46,100,"11,337",Shipped,11,2004,Vintage Cars,S18_3320,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Julie,Large
10347,26,100,"2,657",Shipped,11,2004,Vintage Cars,S18_3320,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Small
10357,25,100,"2,604",Shipped,12,2004,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10369,45,73,"3,289",Shipped,1,2005,Vintage Cars,S18_3320,Collectables For Less Inc.,Brickhaven,USA,NA,Nelson,Allen,Medium
10382,50,100,"8,936",Shipped,2,2005,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Large
10392,36,100,"4,036",Shipped,3,2005,Vintage Cars,S18_3320,Mini Auto Werke,Graz,Austria,EMEA,Mendel,Roland,Medium
10423,21,89,"1,875",In Process,5,2005,Vintage Cars,S18_3320,Petit Auto,Bruxelles,Belgium,EMEA,Dewey,Catherine,Small
10108,29,100,"4,050",Shipped,3,2003,Classic Cars,S18_3482,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Arnold,Medium
10122,21,100,"2,469",Shipped,5,2003,Classic Cars,S18_3482,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10135,42,100,"5,433",Shipped,7,2003,Classic Cars,S18_3482,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10147,37,100,"4,405",Shipped,9,2003,Classic Cars,S18_3482,Collectables For Less Inc.,Brickhaven,USA,NA,Nelson,Allen,Medium
10159,25,100,"3,638",Shipped,10,2003,Classic Cars,S18_3482,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Medium
10169,36,100,"4,445",Shipped,11,2003,Classic Cars,S18_3482,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Medium
10181,22,100,"3,395",Shipped,11,2003,Classic Cars,S18_3482,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Medium
10191,23,100,"3,415",Shipped,11,2003,Classic Cars,S18_3482,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,32,100,"5,127",Shipped,12,2003,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10211,28,100,"3,745",Shipped,1,2004,Classic Cars,S18_3482,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Medium
10225,27,100,"4,564",Shipped,2,2004,Classic Cars,S18_3482,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10238,49,100,"6,554",Shipped,4,2004,Classic Cars,S18_3482,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Medium
10252,41,100,"6,750",Shipped,5,2004,Classic Cars,S18_3482,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Medium
10265,49,100,"8,427",Shipped,7,2004,Classic Cars,S18_3482,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Large
10276,30,100,"3,925",Shipped,8,2004,Classic Cars,S18_3482,Online Mini Collectables,Brickhaven,USA,NA,Barajas,Miguel,Medium
10287,40,100,"6,762",Shipped,8,2004,Classic Cars,S18_3482,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10300,23,100,"3,786",Shipped,10,2003,Classic Cars,S18_3482,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Medium
10310,49,100,"6,266",Shipped,10,2004,Classic Cars,S18_3482,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Medium
10320,25,100,"3,491",Shipped,11,2004,Classic Cars,S18_3482,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Christina,Medium
10330,37,100,"4,405",Shipped,11,2004,Classic Cars,S18_3482,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Arnold,Medium
10342,55,100,"6,548",Shipped,11,2004,Classic Cars,S18_3482,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10355,23,100,"3,178",Shipped,12,2004,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10363,24,100,"4,143",Shipped,1,2005,Classic Cars,S18_3482,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10378,43,96,"4,149",Shipped,2,2005,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10390,50,100,"7,397",Shipped,3,2005,Classic Cars,S18_3482,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Large
10109,47,100,"6,242",Shipped,3,2003,Classic Cars,S18_3685,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Medium
10123,34,100,"5,332",Shipped,5,2003,Classic Cars,S18_3685,Atelier graphique,Nantes,France,EMEA,Schmitt,Carine,Medium
10137,31,100,"5,124",Shipped,7,2003,Classic Cars,S18_3685,Reims Collectables,Reims,France,EMEA,Henriot,Paul,Medium
10148,28,100,"3,639",Shipped,9,2003,Classic Cars,S18_3685,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Medium
